Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
88752-SYL,Male,48,No,Sylhet,6,27,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,381.75,381.75,0.0,0.0,52.12,433.88,Churned,Attitude,Attitude of support person
14495-RAJ,Male,48,Yes,Rajshahi,5,16,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,411.0,3396.0,0.0,0.0,3001.05,6397.05,Stayed,Not Applicable,Not Applicable
82997-RAN,Male,67,Yes,Rangpur,1,14,No Deal,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,515.62,33356.62,0.0,0.0,10157.4,43514.03,Stayed,Not Applicable,Not Applicable
87171-SYL,Male,40,Yes,Sylhet,12,13,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,371.62,9078.0,0.0,0.0,2590.2,11668.2,Churned,Other,Don't know
72788-RAJ,Male,39,No,Rajshahi,14,6,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,447.0,26320.5,0.0,525.0,6220.12,33065.62,Stayed,Not Applicable,Not Applicable
68521-BAR,Female,74,Yes,Barishal,13,25,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,712.88,29583.75,0.0,750.0,13321.35,43655.1,Stayed,Not Applicable,Not Applicable
96108-RAJ,Male,40,Yes,Rajshahi,7,26,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-37.5,12309.75,0.0,0.0,6808.5,19118.25,Stayed,Not Applicable,Not Applicable
71923-DHK,Male,62,Yes,Dhaka,2,25,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,565.5,12326.62,0.0,600.0,3039.45,15966.07,Stayed,Not Applicable,Not Applicable
99897-KHU,Male,63,Yes,Khulna,9,30,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,604.5,16837.12,0.0,0.0,7106.4,23943.52,Stayed,Not Applicable,Not Applicable
49247-SYL,Male,51,Yes,Sylhet,1,32,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,489.0,34073.62,0.0,0.0,15603.0,49676.62,Stayed,Not Applicable,Not Applicable
37882-CTG,Female,78,Yes,Chattogram,1,11,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,796.12,23643.75,0.0,0.0,2030.7,25674.45,Churned,Competitor,Competitor offered more data
91608-BAR,Female,62,Yes,Barishal,11,31,No Deal,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,187.12,6707.25,0.0,0.0,6428.55,13135.8,Stayed,Not Applicable,Not Applicable
66669-BAR,Male,44,No,Barishal,12,32,Deal 5,Yes,No,Yes,Mobile Broadband,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,330.38,330.38,0.0,0.0,230.47,560.85,Joined,Not Applicable,Not Applicable
52348-SYL,Male,29,Yes,Sylhet,6,14,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,873.38,60101.62,0.0,675.0,26200.8,86977.43,Stayed,Not Applicable,Not Applicable
35606-CTG,Male,76,Yes,Chattogram,12,18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,One Year,No,Credit Card,562.88,1521.75,41.18,75.0,932.4,2487.98,Joined,Not Applicable,Not Applicable
42899-BAR,Male,40,No,Barishal,6,14,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,692.25,50399.25,0.0,0.0,7338.6,57737.85,Stayed,Not Applicable,Not Applicable
31856-KHU,Female,51,Yes,Khulna,5,36,No Deal,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,186.75,12601.88,0.0,0.0,8758.57,21360.45,Stayed,Not Applicable,Not Applicable
87123-DHK,Female,41,No,Dhaka,5,31,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,573.0,6290.25,0.0,0.0,3012.9,9303.15,Stayed,Not Applicable,Not Applicable
66346-DHK,Female,51,Yes,Dhaka,14,13,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,489.38,28437.0,0.0,825.0,17469.6,46731.6,Stayed,Not Applicable,Not Applicable
74164-CTG,Female,47,Yes,Chattogram,14,13,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,144.0,8427.38,0.0,0.0,11173.95,19601.33,Stayed,Not Applicable,Not Applicable
14903-MYM,Male,52,Yes,Mymensingh,0,29,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,149.25,10163.25,316.35,0.0,11832.15,21679.05,Stayed,Not Applicable,Not Applicable
77633-SYL,Female,67,No,Sylhet,9,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,705.75,21033.38,0.0,0.0,1577.25,22610.62,Churned,Competitor,Competitor made better offer
12592-RAJ,Female,52,Yes,Rajshahi,8,2,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,144.75,10611.0,0.0,0.0,24705.0,35316.0,Stayed,Not Applicable,Not Applicable
33773-DHK,Male,58,Yes,Dhaka,3,6,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,154.5,154.5,0.0,0.0,11.1,165.6,Joined,Not Applicable,Not Applicable
23671-KHU,Male,26,Yes,Khulna,7,35,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,151.12,884.62,0.0,0.0,126.38,1011.0,Stayed,Not Applicable,Not Applicable
13455-CTG,Male,66,No,Chattogram,3,25,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,156.38,3506.25,0.0,0.0,5152.8,8659.05,Stayed,Not Applicable,Not Applicable
15367-KHU,Female,33,Yes,Khulna,0,30,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,147.75,1266.75,0.0,0.0,1329.0,2595.75,Stayed,Not Applicable,Not Applicable
26576-SYL,Male,79,Yes,Sylhet,5,28,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,643.12,42663.38,285.68,0.0,4719.0,47096.7,Stayed,Not Applicable,Not Applicable
18408-KHU,Female,39,No,Khulna,12,5,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,152.62,5218.88,0.0,0.0,3434.4,8653.27,Stayed,Not Applicable,Not Applicable
69652-MYM,Female,35,Yes,Mymensingh,3,18,Deal 2,Yes,Yes,Yes,Mobile Broadband,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,376.88,16527.38,213.67,0.0,3398.85,19712.55,Churned,Competitor,Competitor offered more data
75992-DHK,Male,24,No,Dhaka,10,12,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,145.5,3941.62,31.88,0.0,1244.1,5153.85,Stayed,Not Applicable,Not Applicable
11474-RAJ,Male,59,Yes,Rajshahi,0,18,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,567.0,4961.62,0.0,0.0,1424.93,6386.55,Stayed,Not Applicable,Not Applicable
18832-DHK,Female,63,Yes,Dhaka,12,12,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,684.75,684.75,0.0,0.0,327.07,1011.82,Churned,Attitude,Attitude of service provider
52773-KHU,Male,73,Yes,Khulna,13,18,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,693.75,26050.5,0.0,0.0,13700.18,39750.68,Churned,Competitor,Competitor had better devices
27555-RAN,Female,57,No,Rangpur,7,35,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,824.25,5020.88,0.0,0.0,916.2,5937.07,Churned,Competitor,Competitor had better devices
43877-BAR,Male,23,No,Barishal,6,3,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,456.38,835.5,0.0,0.0,228.75,1064.25,Joined,Not Applicable,Not Applicable
58372-KHU,Female,75,No,Khulna,6,10,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,148.5,10413.38,0.0,0.0,17103.9,27517.27,Stayed,Not Applicable,Not Applicable
47437-RAJ,Female,81,No,Rajshahi,10,27,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,522.75,4206.38,0.0,0.0,893.4,5099.78,Churned,Dissatisfaction,Product dissatisfaction
52674-MYM,Male,36,Yes,Mymensingh,2,29,No Deal,No,No,Yes,Mobile Broadband,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,373.12,23020.88,0.0,0.0,0.0,23020.88,Stayed,Not Applicable,Not Applicable
75155-RAJ,Female,58,No,Rajshahi,2,30,No Deal,Yes,Yes,Yes,Mobile Broadband,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,592.12,21469.12,0.0,0.0,3895.95,25365.08,Stayed,Not Applicable,Not Applicable
19497-KHU,Female,46,No,Khulna,0,33,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,686.62,41337.38,0.0,0.0,17721.9,59059.27,Stayed,Not Applicable,Not Applicable
62244-BAR,Male,58,No,Barishal,15,7,No Deal,Yes,Yes,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,613.12,15216.0,0.0,0.0,4725.0,19941.0,Stayed,Not Applicable,Not Applicable
27924-KHU,Female,63,No,Khulna,0,5,Deal 4,Yes,No,Yes,Mobile Broadband,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,461.62,8199.0,0.0,0.0,6624.82,14823.83,Stayed,Not Applicable,Not Applicable
93288-KHU,Male,52,No,Khulna,10,28,No Deal,Yes,No,Yes,Mobile Broadband,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,480.0,14330.62,0.0,0.0,6696.0,21026.62,Stayed,Not Applicable,Not Applicable
28572-KHU,Female,19,No,Khulna,9,1,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,650.25,39821.25,0.0,0.0,13976.55,53797.8,Stayed,Not Applicable,Not Applicable
39757-KHU,Female,67,Yes,Khulna,9,11,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,726.38,39147.38,0.0,0.0,19601.4,58748.78,Stayed,Not Applicable,Not Applicable
14010-RAN,Female,30,No,Rangpur,9,26,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,746.25,17767.88,146.25,0.0,9078.75,26700.38,Churned,Competitor,Competitor offered more data
44641-KHU,Female,29,No,Khulna,12,27,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,799.5,44204.62,0.0,0.0,10403.4,54608.02,Stayed,Not Applicable,Not Applicable
39953-CTG,Female,60,Yes,Chattogram,10,30,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,377.62,10585.12,0.0,1125.0,3748.27,15458.4,Stayed,Not Applicable,Not Applicable
22236-RAJ,Female,47,No,Rajshahi,7,8,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,460.12,28246.5,0.0,0.0,9999.0,38245.5,Stayed,Not Applicable,Not Applicable
13572-RAJ,Female,35,Yes,Rajshahi,1,17,Deal 4,Yes,No,Yes,Mobile Broadband,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,337.12,6946.88,0.0,0.0,6134.62,13081.5,Stayed,Not Applicable,Not Applicable
16764-CTG,Male,40,No,Chattogram,15,13,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,156.0,156.0,0.0,0.0,361.05,517.05,Joined,Not Applicable,Not Applicable
42738-DHK,Male,63,Yes,Dhaka,4,17,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,586.88,11182.12,0.0,0.0,2887.05,14069.18,Churned,Competitor,Competitor had better devices
12545-MYM,Female,38,Yes,Mymensingh,13,33,Deal 5,Yes,Yes,Yes,Mobile Broadband,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,559.88,3908.25,212.62,0.0,2563.05,6258.68,Churned,Competitor,Competitor made better offer
86106-CTG,Male,42,No,Chattogram,14,29,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,151.12,3243.75,0.0,0.0,5621.55,8865.3,Stayed,Not Applicable,Not Applicable
58818-DHK,Female,19,No,Dhaka,8,9,Deal 2,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,180.75,11637.0,0.0,0.0,6107.62,17744.62,Stayed,Not Applicable,Not Applicable
87045-BAR,Male,51,No,Barishal,15,29,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,148.88,1041.38,0.0,0.0,1067.85,2109.23,Stayed,Not Applicable,Not Applicable
76101-SYL,Female,71,No,Sylhet,11,31,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,738.75,22531.12,281.62,300.0,5607.15,28156.65,Churned,Attitude,Attitude of service provider
63004-CTG,Female,70,Yes,Chattogram,7,22,Deal 3,No,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,378.0,11850.75,0.0,0.0,0.0,11850.75,Stayed,Not Applicable,Not Applicable
31369-CTG,Female,44,Yes,Chattogram,3,22,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,706.88,51373.12,0.0,750.0,5950.8,58073.92,Stayed,Not Applicable,Not Applicable
95991-SYL,Female,37,Yes,Sylhet,0,32,No Deal,Yes,No,Yes,Mobile Broadband,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,376.88,1142.25,0.0,0.0,634.27,1776.53,Joined,Not Applicable,Not Applicable
56256-DHK,Male,40,No,Dhaka,14,15,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,527.25,1653.0,0.0,0.0,219.15,1872.15,Joined,Not Applicable,Not Applicable
59292-RAJ,Male,54,Yes,Rajshahi,6,27,No Deal,No,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,231.75,442.88,0.0,0.0,0.0,442.88,Churned,Dissatisfaction,Network reliability
53365-RAN,Male,32,Yes,Rangpur,4,19,Deal 2,No,No,Yes,Mobile Broadband,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,265.5,10593.0,0.0,0.0,0.0,10593.0,Stayed,Not Applicable,Not Applicable
14178-DHK,Male,82,Yes,Dhaka,0,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,723.75,25770.75,0.0,0.0,4484.7,30255.45,Churned,Price,Lack of affordable download/upload speed
25451-SYL,Female,71,Yes,Sylhet,5,33,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,373.5,17988.0,0.0,0.0,613.73,18601.72,Stayed,Not Applicable,Not Applicable
59588-RAN,Male,49,Yes,Rangpur,2,4,Deal 1,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,789.38,54688.12,0.0,0.0,20069.92,74758.05,Stayed,Not Applicable,Not Applicable
28577-CTG,Female,30,No,Chattogram,12,21,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,742.5,47818.5,0.0,0.0,17241.6,65060.1,Stayed,Not Applicable,Not Applicable
64151-RAN,Female,27,Yes,Rangpur,15,21,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,151.88,3014.62,0.0,0.0,4784.4,7799.02,Stayed,Not Applicable,Not Applicable
74508-BAR,Female,48,No,Barishal,4,3,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,805.88,56825.25,0.0,0.0,1463.4,58288.65,Stayed,Not Applicable,Not Applicable
72407-CTG,Male,45,Yes,Chattogram,5,21,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,618.75,36210.38,0.0,0.0,13019.55,49229.92,Stayed,Not Applicable,Not Applicable
44630-RAN,Female,56,No,Rangpur,1,3,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,589.12,3922.13,353.92,0.0,2139.9,5708.1,Stayed,Not Applicable,Not Applicable
18064-DHK,Female,21,Yes,Dhaka,4,10,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,721.5,4797.75,0.0,0.0,2411.32,7209.08,Stayed,Not Applicable,Not Applicable
32587-DHK,Female,30,No,Dhaka,1,27,No Deal,Yes,No,Yes,Mobile Broadband,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,340.88,1062.75,0.0,0.0,458.32,1521.08,Joined,Not Applicable,Not Applicable
51260-SYL,Female,31,Yes,Sylhet,3,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,772.88,40236.0,350.03,0.0,2113.8,41999.78,Stayed,Not Applicable,Not Applicable
91541-DHK,Female,34,No,Dhaka,0,34,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,157.12,2005.13,136.28,0.0,1297.72,3166.57,Stayed,Not Applicable,Not Applicable
86970-RAJ,Male,57,Yes,Rajshahi,2,9,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,371.25,371.25,0.0,225.0,127.42,723.67,Joined,Not Applicable,Not Applicable
29558-SYL,Female,38,Yes,Sylhet,1,31,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,528.0,18045.75,0.0,450.0,12238.88,30734.62,Stayed,Not Applicable,Not Applicable
61417-DHK,Male,62,No,Dhaka,15,24,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,709.5,37693.5,0.0,0.0,11399.7,49093.2,Stayed,Not Applicable,Not Applicable
26433-RAN,Female,29,No,Rangpur,14,28,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,382.88,13612.5,0.0,0.0,5327.1,18939.6,Stayed,Not Applicable,Not Applicable
35816-DHK,Male,43,No,Dhaka,7,4,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mobile Banking (bKash/Nagad),410.62,410.62,0.0,0.0,97.58,508.2,Churned,Dissatisfaction,Network reliability
22803-RAN,Male,22,Yes,Rangpur,7,7,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,701.25,34646.62,0.0,0.0,8059.27,42705.9,Stayed,Not Applicable,Not Applicable
61893-RAJ,Female,27,Yes,Rajshahi,9,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,550.12,5501.25,0.0,0.0,419.25,5920.5,Stayed,Not Applicable,Not Applicable
21620-KHU,Female,53,No,Khulna,8,29,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,781.5,24325.88,127.58,0.0,867.22,25065.53,Churned,Dissatisfaction,Product dissatisfaction
16142-KHU,Male,60,No,Khulna,15,34,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-52.5,48473.62,0.0,0.0,24089.4,72563.02,Stayed,Not Applicable,Not Applicable
55616-CTG,Female,47,Yes,Chattogram,0,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,755.62,8473.12,0.0,0.0,4012.8,12485.92,Churned,Price,Long distance charges
15835-RAJ,Female,72,No,Rajshahi,1,30,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,561.38,16363.12,0.0,0.0,9112.5,25475.62,Stayed,Not Applicable,Not Applicable
56235-DHK,Female,42,No,Dhaka,14,26,No Deal,No,No,Yes,Mobile Broadband,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,491.62,36055.88,0.0,0.0,0.0,36055.88,Stayed,Not Applicable,Not Applicable
36927-BAR,Female,44,Yes,Barishal,0,15,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,571.5,7360.88,0.0,0.0,1149.53,8510.4,Stayed,Not Applicable,Not Applicable
87887-DHK,Female,55,No,Dhaka,1,14,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,533.62,4227.38,0.0,0.0,2888.4,7115.77,Churned,Other,Don't know
16641-BAR,Female,26,No,Barishal,3,22,No Deal,No,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,336.38,6701.62,0.0,0.0,0.0,6701.62,Churned,Competitor,Competitor offered higher download speeds
39566-DHK,Female,71,No,Dhaka,0,17,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,712.5,26934.38,0.0,525.0,14198.7,41658.07,Stayed,Not Applicable,Not Applicable
56664-RAN,Female,42,No,Rangpur,1,30,No Deal,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,151.88,1338.75,0.0,0.0,601.42,1940.17,Churned,Attitude,Attitude of support person
53471-RAN,Female,29,No,Rangpur,1,25,Deal 3,Yes,No,Yes,Mobile Broadband,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Mobile Banking (bKash/Nagad),456.0,15315.38,0.0,0.0,12642.9,27958.28,Stayed,Not Applicable,Not Applicable
92753-BAR,Female,52,No,Barishal,9,12,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,147.75,9758.25,0.0,0.0,7912.95,17671.2,Stayed,Not Applicable,Not Applicable
72700-RAN,Male,77,No,Rangpur,13,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,603.0,1680.38,0.0,0.0,74.02,1754.4,Churned,Attitude,Attitude of service provider
13793-CTG,Female,26,Yes,Chattogram,10,2,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,781.12,43072.88,0.0,0.0,4376.62,47449.5,Churned,Competitor,Competitor had better devices
66766-DHK,Female,38,No,Dhaka,6,10,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,562.12,1593.0,207.0,0.0,36.9,1422.9,Joined,Not Applicable,Not Applicable
17664-DHK,Female,53,No,Dhaka,8,33,Deal 2,Yes,Yes,Yes,Mobile Broadband,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,590.62,27618.38,0.0,300.0,910.8,28829.17,Stayed,Not Applicable,Not Applicable
53637-RAJ,Male,22,No,Rajshahi,10,11,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,154.88,3131.25,0.0,0.0,6970.5,10101.75,Stayed,Not Applicable,Not Applicable
14952-DHK,Male,82,No,Dhaka,10,33,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,706.88,14803.12,0.0,0.0,3331.12,18134.25,Churned,Competitor,Competitor made better offer
45769-RAN,Female,40,Yes,Rangpur,11,17,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,778.5,26031.0,0.0,0.0,1091.4,27122.4,Stayed,Not Applicable,Not Applicable
49816-DHK,Female,73,No,Dhaka,4,23,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,634.88,42627.0,0.0,0.0,10358.1,52985.1,Stayed,Not Applicable,Not Applicable
